,DPTR_TM1,DPTR_TM2,DPTR_TM3,DPTR_TM4,DPTR_TM5,DPTR_TM6,DPTR_TM7,DPTR_TM8,ARRV_TM1,ARRV_TM2,ARRV_TM3,ARRV_TM4,ARRV_TM5,ARRV_TM6,ARRV_TM7,ARRV_TM8,FLT_DATE1,FLT_DATE2,FLT_DATE3,FLT_DATE4,FLT_DATE5,FLT_DATE6,FLT_DATE7,FLT_DATE8,ORAC1,ORAC2,ORAC3,ORAC4,ORAC5,ORAC6,ORAC7,ORAC8,DSTC1,DSTC2,DSTC3,DSTC4,DSTC5,DSTC6,DSTC7,DSTC8,MCAR1,MCAR2,MCAR3,MCAR4,MCAR5,MCAR6,MCAR7,MCAR8,MFTN1,MFTN2,MFTN3,MFTN4,MFTN5,MFTN6,MFTN7,MFTN8
504,6:20,12:20,19:05,14:10,18:00,,,,8:45,15:15,9:35,16:15,18:50,,,,2018-07-30,2018-07-30,2018-08-08,2018-08-09,2018-08-09,2018-08-09,2018-08-09,2018-08-09,NAP,CDG,PUJ,CDG,FCO,,,,CDG,PUJ,CDG,FCO,NAP,,,,AF,AF,AF,AF,AF,,,,1579,0741,0969,1304,9851,VOID,VOID,VOID
505,6:20,12:20,19:05,14:10,18:00,,,,8:45,15:15,9:35,16:15,18:50,,,,2018-07-30,2018-07-30,2018-08-08,2018-08-09,2018-08-09,2018-08-09,2018-08-09,2018-08-09,NAP,CDG,PUJ,CDG,FCO,,,,CDG,PUJ,CDG,FCO,NAP,,,,AF,AF,AF,AF,AF,,,,1579,0741,0969,1304,9851,VOID,VOID,VOID
506,9:45,13:35,,0:10,11:20,,,,11:30,8:15,,6:55,13:10,,,,2018-06-28,2018-06-28,2018-06-28,2018-07-06,2018-07-06,2018-07-06,2018-07-06,2018-07-06,BLQ,CDG,,PVG,AMS,,,,CDG,TPE,,AMS,BLQ,,,,AF,AF,,KL,KL,,,,1229,0552,VOID,4814,1583,VOID,VOID,VOID
507,9:45,13:35,,0:10,11:20,,,,11:30,8:15,,6:55,13:10,,,,2018-06-28,2018-06-28,2018-06-28,2018-07-06,2018-07-06,2018-07-06,2018-07-06,2018-07-06,BLQ,CDG,,PVG,AMS,,,,CDG,TPE,,AMS,BLQ,,,,AF,AF,,KL,KL,,,,1229,0552,VOID,4814,1583,VOID,VOID,VOID
508,7:15,12:20,16:10,22:25,14:50,,,,8:25,14:30,20:05,13:35,16:15,,,,2018-07-03,2018-07-03,2018-07-03,2018-07-26,2018-07-27,2018-07-27,2018-07-27,2018-07-27,SUF,FCO,CDG,HAV,CDG,,,,FCO,CDG,HAV,CDG,MXP,,,,AF,AF,AF,AF,AF,,,,9865,1505,0946,0943,1730,VOID,VOID,VOID
509,16:30,19:00,12:50,10:25,12:45,21:45,,,17:35,11:15,13:45,11:35,19:35,23:20,,,2018-07-11,2018-07-11,2018-07-12,2018-08-12,2018-08-12,2018-08-12,2018-08-12,2018-08-12,FLN,GRU,CDG,LUX,AMS,GIG,,,GRU,CDG,LUX,AMS,GIG,FLN,,,G3,AF,AF,KL,KL,G3,,,1249,0459,4602,1740,0705,2186,VOID,VOID
510,6:05,9:15,13:30,15:45,18:10,22:00,,,7:10,11:20,14:55,17:10,20:20,23:00,,,2018-06-24,2018-06-24,2018-06-24,2018-06-29,2018-06-29,2018-06-29,2018-06-29,2018-06-29,RNS,CDG,FCO,TIA,FCO,CDG,,,CDG,FCO,TIA,FCO,CDG,RNS,,,AF,AF,AF,AF,AF,AF,,,7677,1504,9923,9837,1605,7638,VOID,VOID
511,6:00,10:40,0:55,,14:05,,,,7:20,22:15,10:45,,15:15,,,,2018-06-09,2018-06-09,2018-07-06,2018-07-06,2018-07-06,2018-07-06,2018-07-06,2018-07-06,BOD,CDG,TNR,,ORY,,,,CDG,TNR,CDG,,BOD,,,,AF,AF,AF,,AF,,,,7621,0934,0935,VOID,6260,VOID,VOID,VOID
512,13:40,9:45,,17:20,23:20,,,,7:50,11:30,,,8:05,,,,2018-09-28,2018-09-29,2018-09-29,2018-10-08,2018-10-08,2018-10-08,2018-10-08,2018-10-08,EZE,CDG,,VIE,CDG,,,,CDG,TXL,,CDG,EZE,,,,AF,AF,,AF,AF,,,,229,1734,VOID,5045,0228,VOID,VOID,VOID
513,13:40,9:45,,17:20,23:20,,,,7:50,11:30,,,8:05,,,,2018-09-28,2018-09-29,2018-09-29,2018-10-08,2018-10-08,2018-10-08,2018-10-08,2018-10-08,EZE,CDG,,VIE,CDG,,,,CDG,TXL,,CDG,EZE,,,,AF,AF,,AF,AF,,,,229,1734,VOID,5045,0228,VOID,VOID,VOID
514,23:30,8:05,,9:50,15:25,,,,6:20,10:20,,11:20,7:35,,,,2018-09-03,2018-09-04,2018-09-04,2018-09-29,2018-09-29,2018-09-29,2018-09-29,2018-09-29,CDG,GRU,,FLN,GIG,,,,GRU,SSA,,GIG,CDG,,,,AF,AF,,AF,AF,,,,454,2033,VOID,2047,0443,VOID,VOID,VOID
515,5:50,7:20,11:00,8:20,19:00,23:45,,,6:40,9:10,21:05,14:55,,0:20,,,2018-12-12,2018-12-12,2018-12-12,2018-12-29,2018-12-29,2018-12-29,2018-12-29,2018-12-29,TLL,RIX,CDG,NBO,CDG,HEL,,,RIX,CDG,NBO,CDG,HEL,TLL,,,AF,AF,AF,AF,AF,AF,,,7970,7983,8002,0815,5008,4662,VOID,VOID
516,5:50,7:20,11:00,8:20,19:00,23:45,,,6:40,9:10,21:05,14:55,,0:20,,,2018-12-12,2018-12-12,2018-12-12,2018-12-29,2018-12-29,2018-12-29,2018-12-29,2018-12-29,TLL,RIX,CDG,NBO,CDG,HEL,,,RIX,CDG,NBO,CDG,HEL,TLL,,,AF,AF,AF,AF,AF,AF,,,7970,7983,8002,0815,5008,4662,VOID,VOID
517,19:30,7:10,,6:20,12:20,,,,,9:45,,10:10,,,,,2018-08-06,2018-08-07,2018-08-07,2018-10-02,2018-10-02,2018-10-02,2018-10-02,2018-10-02,HEL,CDG,,RBA,CDG,,,,CDG,AGA,,CDG,HEL,,,,AF,AF,,AF,AF,,,,5005,1660,VOID,1359,5006,VOID,VOID,VOID
518,22:50,,13:15,19:10,,14:30,17:40,,5:55,,15:50,8:25,,15:55,11:50,,2018-08-04,2018-08-04,2018-08-05,2018-11-04,2018-11-04,2018-11-05,2018-11-05,2018-11-05,HKG,,ORY,FDF,,CDG,AMS,,CDG,,FDF,ORY,,AMS,HKG,,AF,,AF,AF,,AF,AF,,185,VOID,0842,0841,VOID,8234,8405,VOID
519,22:50,8:20,19:15,,23:35,,,,5:55,9:40,20:35,,17:35,,,,2018-07-03,2018-07-04,2018-07-06,2018-07-06,2018-07-06,2018-07-06,2018-07-06,2018-07-06,HKG,CDG,MPL,,CDG,,,,CDG,MPL,ORY,,HKG,,,,AF,AF,AF,,AF,,,,185,7688,7557,VOID,0188,VOID,VOID,VOID
520,23:20,9:25,,11:50,17:40,,,,5:40,10:55,,15:35,11:50,,,,2018-11-08,2018-11-09,2018-11-09,2018-11-18,2018-11-18,2018-11-18,2018-11-18,2018-11-18,HKG,CDG,,OPO,AMS,,,,CDG,LIS,,AMS,HKG,,,,AF,AF,,KL,KL,,,,185,1024,VOID,2606,0887,VOID,VOID,VOID
521,22:50,7:25,,20:25,23:35,,,,5:55,8:55,,22:15,17:35,,,,2018-06-24,2018-06-25,2018-06-25,2018-07-01,2018-07-01,2018-07-01,2018-07-01,2018-07-01,HKG,CDG,,FLR,CDG,,,,CDG,NCE,,CDG,HKG,,,,AF,AF,,AF,AF,,,,185,7700,VOID,1767,0188,VOID,VOID,VOID
522,1:40,10:05,16:05,11:25,22:30,,,,6:30,13:40,8:40,19:30,23:35,,,,2018-12-11,2018-12-11,2019-01-03,2019-01-04,2019-01-04,2019-01-04,2019-01-04,2019-01-04,DMM,AMS,IAH,CDG,RUH,,,,AMS,IAH,CDG,RUH,DMM,,,,KL,KL,AF,AF,AF,,,,422,0661,0639,6672,6680,VOID,VOID,VOID
523,1:40,10:05,16:05,11:25,22:30,,,,6:30,13:40,8:40,19:30,23:35,,,,2018-12-11,2018-12-11,2019-01-03,2019-01-04,2019-01-04,2019-01-04,2019-01-04,2019-01-04,DMM,AMS,IAH,CDG,RUH,,,,AMS,IAH,CDG,RUH,DMM,,,,KL,KL,AF,AF,AF,,,,422,0661,0639,6672,6680,VOID,VOID,VOID
524,1:40,10:05,16:05,11:25,22:30,,,,6:30,13:40,8:40,19:30,23:35,,,,2018-12-11,2018-12-11,2019-01-03,2019-01-04,2019-01-04,2019-01-04,2019-01-04,2019-01-04,DMM,AMS,IAH,CDG,RUH,,,,AMS,IAH,CDG,RUH,DMM,,,,KL,KL,AF,AF,AF,,,,422,0661,0639,6672,6680,VOID,VOID,VOID
525,1:40,10:05,16:05,11:25,22:30,,,,6:30,13:40,8:40,19:30,23:35,,,,2018-12-11,2018-12-11,2019-01-03,2019-01-04,2019-01-04,2019-01-04,2019-01-04,2019-01-04,DMM,AMS,IAH,CDG,RUH,,,,AMS,IAH,CDG,RUH,DMM,,,,KL,KL,AF,AF,AF,,,,422,0661,0639,6672,6680,VOID,VOID,VOID
526,0:15,13:20,,9:50,13:25,,,,6:05,14:50,,11:25,20:45,,,,2018-09-04,2018-09-04,2018-09-04,2018-09-17,2018-09-17,2018-09-17,2018-09-17,2018-09-17,RUH,CDG,,LIN,CDG,,,,CDG,MXP,,CDG,RUH,,,,AF,AF,,AF,AF,,,,441,1230,VOID,1213,0448,VOID,VOID,VOID
527,0:15,13:20,,9:50,13:25,,,,6:05,14:50,,11:25,20:45,,,,2018-09-04,2018-09-04,2018-09-04,2018-09-17,2018-09-17,2018-09-17,2018-09-17,2018-09-17,RUH,CDG,,LIN,CDG,,,,CDG,MXP,,CDG,RUH,,,,AF,AF,,AF,AF,,,,441,1230,VOID,1213,0448,VOID,VOID,VOID
528,0:15,13:20,,9:50,13:25,,,,6:05,14:50,,11:25,20:45,,,,2018-09-04,2018-09-04,2018-09-04,2018-09-17,2018-09-17,2018-09-17,2018-09-17,2018-09-17,RUH,CDG,,LIN,CDG,,,,CDG,MXP,,CDG,RUH,,,,AF,AF,,AF,AF,,,,441,1230,VOID,1213,0448,VOID,VOID,VOID
529,0:15,7:25,,5:30,13:30,,,,6:05,9:00,,9:00,21:40,,,,2018-10-12,2018-10-12,2018-10-12,2018-11-01,2018-11-01,2018-11-01,2018-11-01,2018-11-01,RUH,CDG,,LIS,CDG,,,,CDG,VCE,,CDG,RUH,,,,AF,AF,,AF,AF,,,,441,1126,VOID,1125,0448,VOID,VOID,VOID
530,0:15,7:25,,5:30,13:30,,,,6:05,9:00,,9:00,21:40,,,,2018-10-07,2018-10-07,2018-10-07,2018-11-01,2018-11-01,2018-11-01,2018-11-01,2018-11-01,RUH,CDG,,LIS,CDG,,,,CDG,VCE,,CDG,RUH,,,,AF,AF,,AF,AF,,,,441,1126,VOID,1125,0448,VOID,VOID,VOID
531,12:05,16:45,,19:40,13:15,,,,15:35,19:10,,10:40,14:55,,,,2018-06-14,2018-06-14,2018-06-14,2018-07-08,2018-07-09,2018-07-09,2018-07-09,2018-07-09,LIS,CDG,,MIA,CDG,,,,CDG,JFK,,CDG,LIS,,,,AF,AF,,AF,AF,,,,1025,0010,VOID,0099,1624,VOID,VOID,VOID
532,15:50,23:20,,23:20,13:25,,,,19:00,19:25,,5:40,14:40,,,,2018-11-17,2018-11-17,2018-11-17,2018-12-03,2018-12-04,2018-12-04,2018-12-04,2018-12-04,OPO,CDG,,HKG,CDG,,,,CDG,HND,,CDG,OPO,,,,AF,AF,,AF,AF,,,,1529,0274,VOID,0185,1528,VOID,VOID,VOID
533,15:50,23:20,,23:20,13:25,,,,19:00,19:25,,5:40,14:40,,,,2018-11-17,2018-11-17,2018-11-17,2018-12-03,2018-12-04,2018-12-04,2018-12-04,2018-12-04,OPO,CDG,,HKG,CDG,,,,CDG,HND,,CDG,OPO,,,,AF,AF,,AF,AF,,,,1529,0274,VOID,0185,1528,VOID,VOID,VOID
534,12:20,15:55,,16:50,14:15,,,,14:15,18:25,,12:15,16:25,,,,2018-09-01,2018-09-01,2018-09-01,2018-09-17,2018-09-18,2018-09-18,2018-09-18,2018-09-18,BCN,CDG,,LAX,AMS,,,,CDG,SFO,,AMS,BCN,,,,AF,AF,,KL,KL,,,,1349,0082,VOID,0604,1673,VOID,VOID,VOID
535,12:20,15:55,,16:50,14:15,,,,14:15,18:25,,12:15,16:25,,,,2018-09-01,2018-09-01,2018-09-01,2018-09-17,2018-09-18,2018-09-18,2018-09-18,2018-09-18,BCN,CDG,,LAX,AMS,,,,CDG,SFO,,AMS,BCN,,,,AF,AF,,KL,KL,,,,1349,0082,VOID,0604,1673,VOID,VOID,VOID
536,5:40,13:40,18:37,16:03,20:00,16:10,,,9:10,17:35,20:02,17:26,13:20,17:45,,,2018-08-08,2018-08-08,2018-08-08,2018-08-28,2018-08-28,2018-08-29,2018-08-29,2018-08-29,LIS,CDG,PTY,MDE,PTY,CDG,,,CDG,PTY,MDE,PTY,CDG,LIS,,,AF,AF,CM,CM,AF,AF,,,1125,0474,0679,0612,0475,1194,VOID,VOID
537,19:15,23:40,,23:55,7:10,,,,21:10,8:15,,17:35,9:00,,,,2018-06-16,2018-06-16,2018-06-16,2018-06-23,2018-06-25,2018-06-25,2018-06-25,2018-06-25,CPH,CDG,,BOG,CDG,,,,CDG,SCL,,CDG,CPH,,,,AF,AF,,AF,AF,,,,1051,0406,VOID,0429,1750,VOID,VOID,VOID
538,10:35,13:35,,14:40,21:45,,,,12:05,8:20,,19:35,23:05,,,,2018-06-09,2018-06-09,2018-06-09,2018-06-30,2018-06-30,2018-06-30,2018-06-30,2018-06-30,MRS,CDG,,ICN,CDG,,,,CDG,NRT,,CDG,MRS,,,,AF,AF,,AF,AF,,,,7663,0276,VOID,0261,7670,VOID,VOID,VOID
539,6:45,15:20,15:15,19:31,19:30,22:40,16:35,,8:05,16:50,18:12,21:09,21:25,12:55,17:45,,2018-07-27,2018-07-27,2018-08-01,2018-08-01,2018-08-19,2018-08-19,2018-08-20,2018-08-20,SXB,AMS,YUL,ATL,SRQ,ATL,AMS,,AMS,YUL,ATL,SRQ,ATL,AMS,SXB,,AF,KL,DL,DL,DL,KL,KL,,1236,0671,5233,2620,1519,0622,2019,VOID
540,19:55,15:55,,6:00,11:10,,,,13:50,20:30,,8:35,16:05,,,,2018-09-06,2018-09-07,2018-09-07,2018-09-13,2018-09-13,2018-09-13,2018-09-13,2018-09-13,MEX,CDG,,LED,CDG,,,,CDG,SVO,,CDG,MEX,,,,AF,AF,,AF,AF,,,,179,4850,VOID,1665,0178,VOID,VOID,VOID
541,22:35,,14:05,9:00,14:30,,,,7:00,,15:15,10:20,19:55,,,,2018-09-12,2018-09-12,2018-09-13,2018-11-15,2018-11-15,2018-11-15,2018-11-15,2018-11-15,ABJ,,ORY,BOD,CDG,,,,CDG,,BOD,CDG,ABJ,,,,AF,,AF,AF,AF,,,,703,VOID,6260,7625,0702,VOID,VOID,VOID
542,22:35,8:25,,12:00,15:00,,,,7:00,9:30,,13:15,19:20,,,,2018-07-19,2018-07-20,2018-07-20,2018-08-13,2018-08-13,2018-08-13,2018-08-13,2018-08-13,ABJ,CDG,,GVA,CDG,,,,CDG,LYS,,CDG,ABJ,,,,AF,AF,,AF,AF,,,,703,7640,VOID,1843,0702,VOID,VOID,VOID
543,22:35,8:25,,12:00,15:00,,,,7:00,9:30,,13:15,19:20,,,,2018-07-19,2018-07-20,2018-07-20,2018-08-13,2018-08-13,2018-08-13,2018-08-13,2018-08-13,ABJ,CDG,,GVA,CDG,,,,CDG,LYS,,CDG,ABJ,,,,AF,AF,,AF,AF,,,,703,7640,VOID,1843,0702,VOID,VOID,VOID
544,22:35,8:25,,12:00,15:00,,,,7:00,9:30,,13:15,19:20,,,,2018-07-19,2018-07-20,2018-07-20,2018-08-13,2018-08-13,2018-08-13,2018-08-13,2018-08-13,ABJ,CDG,,GVA,CDG,,,,CDG,LYS,,CDG,ABJ,,,,AF,AF,,AF,AF,,,,703,7640,VOID,1843,0702,VOID,VOID,VOID
545,18:55,7:25,,10:10,15:00,,,,6:10,8:45,,11:45,19:20,,,,2018-06-17,2018-06-18,2018-06-18,2018-07-27,2018-07-27,2018-07-27,2018-07-27,2018-07-27,ABJ,CDG,,NCE,CDG,,,,CDG,TLS,,CDG,ABJ,,,,AF,AF,,AF,AF,,,,521,7516,VOID,7701,0702,VOID,VOID,VOID
546,22:40,13:50,18:00,22:15,15:10,,,,7:05,16:10,19:26,10:50,19:30,,,,2018-06-22,2018-06-23,2018-06-30,2018-06-30,2018-07-01,2018-07-01,2018-07-01,2018-07-01,LFW,CDG,YYZ,YUL,CDG,,,,CDG,YYZ,YUL,CDG,LFW,,,,AF,AF,AF,AF,AF,,,,863,0356,7288,0349,0860,VOID,VOID,VOID
547,23:00,9:35,,10:35,15:35,,,,7:25,10:50,,12:05,21:00,,,,2018-09-07,2018-09-08,2018-09-08,2018-11-04,2018-11-04,2018-11-04,2018-11-04,2018-11-04,LFW,CDG,,MRS,CDG,,,,CDG,BOD,,CDG,LFW,,,,AF,AF,,AF,AF,,,,863,7622,VOID,7663,0860,VOID,VOID,VOID
548,19:25,10:40,19:45,10:15,13:30,9:55,,,5:55,13:22,22:18,10:54,8:15,17:10,,,2018-12-23,2018-12-24,2018-12-24,2019-02-24,2019-02-24,2019-02-25,2019-02-25,2019-02-25,ABJ,CDG,MSP,YEG,YVR,CDG,,,CDG,MSP,YEG,YVR,CDG,ABJ,,,AF,AF,AF,AF,AF,AF,,,521,9300,9129,5131,0379,0520,VOID,VOID
549,15:35,23:20,13:15,17:15,23:20,13:25,,,17:05,9:55,14:55,,11:15,14:55,,,2018-08-26,2018-08-26,2018-08-27,2018-09-09,2018-09-09,2018-09-10,2018-09-10,2018-09-10,HAJ,CDG,JNB,PLZ,CPT,CDG,,,CDG,JNB,PLZ,CPT,CDG,HAJ,,,AF,AF,BA,SA,AF,AF,,,1639,0990,6235,8676,0871,1638,VOID,VOID
550,12:15,14:30,,19:40,12:40,,,,13:35,18:55,,10:55,14:20,,,,2018-08-19,2018-08-19,2018-08-19,2018-09-10,2018-09-11,2018-09-11,2018-09-11,2018-09-11,TXL,AMS,,HAV,CDG,,,,AMS,MEX,,CDG,TXL,,,,KL,KL,,AF,AF,,,,1824,0685,VOID,0825,1234,VOID,VOID,VOID
551,0:55,14:10,17:15,11:15,13:45,10:40,,,10:45,16:15,18:25,12:25,15:55,22:15,,,2018-06-24,2018-06-24,2018-06-24,2018-07-02,2018-07-02,2018-07-22,2018-07-22,2018-07-22,TNR,CDG,FCO,BDS,FCO,CDG,,,CDG,FCO,BDS,FCO,CDG,TNR,,,AF,AF,AF,AF,AF,AF,,,935,1304,9818,9868,1105,0934,VOID,VOID
552,16:15,20:50,17:20,16:25,22:35,7:20,,,19:45,15:45,18:10,19:20,6:00,8:50,,,2018-09-21,2018-09-21,2018-09-22,2018-09-29,2018-09-29,2018-09-30,2018-09-30,2018-09-30,TUN,CDG,SIN,USM,SIN,CDG,,,CDG,SIN,USM,SIN,CDG,TUN,,,AF,AF,AF,AF,AF,AF,,,1185,0256,8053,8030,0257,1084,VOID,VOID
553,16:15,20:50,17:20,16:25,22:35,7:20,,,19:45,15:45,18:10,19:20,6:00,8:50,,,2018-09-21,2018-09-21,2018-09-22,2018-09-29,2018-09-29,2018-09-30,2018-09-30,2018-09-30,TUN,CDG,SIN,USM,SIN,CDG,,,CDG,SIN,USM,SIN,CDG,TUN,,,AF,AF,AF,AF,AF,AF,,,1185,0256,8053,8030,0257,1084,VOID,VOID
554,17:50,20:35,12:50,9:20,12:05,16:20,,,18:40,10:35,14:05,10:40,14:40,17:10,,,2018-07-20,2018-07-20,2018-07-21,2018-07-28,2018-07-28,2018-07-28,2018-07-28,2018-07-28,SFG,PTP,ORY,TLS,ORY,PTP,,,PTP,ORY,TLS,ORY,PTP,SFG,,,AF,AF,AF,AF,AF,AF,,,4563,0797,6118,6113,0792,4595,VOID,VOID
555,12:20,16:00,20:37,12:45,15:26,7:25,,,13:50,18:40,22:43,14:05,6:00,8:45,,,2018-07-19,2018-07-19,2018-07-19,2018-10-15,2018-10-15,2018-10-16,2018-10-16,2018-10-16,TLS,CDG,DTW,CHS,ATL,CDG,,,CDG,DTW,CHS,ATL,CDG,TLS,,,AF,AF,DL,DL,AF,AF,,,7523,0378,6286,1463,3611,7516,VOID,VOID
556,7:00,10:15,15:30,14:30,19:45,13:05,,,8:30,13:09,17:17,18:10,11:10,14:25,,,2018-07-25,2018-07-25,2018-07-25,2018-08-30,2018-08-30,2018-08-31,2018-08-31,2018-08-31,TLS,CDG,SLC,FCA,MSP,CDG,,,CDG,SLC,FCA,MSP,CDG,TLS,,,AF,DL,DL,DL,AF,AF,,,7529,0107,4775,1873,0673,7528,VOID,VOID
557,7:00,10:15,15:30,17:38,19:45,13:05,,,8:30,13:18,16:09,18:49,11:10,14:25,,,2018-08-17,2018-08-17,2018-08-17,2019-05-01,2019-05-01,2019-05-02,2019-05-02,2019-05-02,TLS,CDG,DTW,CID,MSP,CDG,,,CDG,DTW,CID,MSP,CDG,TLS,,,AF,DL,DL,DL,AF,AF,,,7529,0097,3592,4192,0673,7528,VOID,VOID
558,10:35,13:50,18:55,11:50,16:20,7:25,,,12:05,17:15,20:38,14:29,5:45,8:45,,,2018-06-19,2018-06-19,2018-06-19,2018-08-18,2018-08-18,2018-08-19,2018-08-19,2018-08-19,TLS,CDG,ATL,MCO,JFK,CDG,,,CDG,ATL,MCO,JFK,CDG,TLS,,,AF,AF,DL,DL,AF,AF,,,7521,0688,2150,2788,0023,7516,VOID,VOID
559,10:40,23:40,,23:55,22:50,,,,,8:15,,17:35,3:15,,,,2018-06-13,2018-06-13,2018-06-13,2018-09-11,2018-09-12,2018-09-12,2018-09-12,2018-09-12,IST,CDG,,BOG,CDG,,,,CDG,SCL,,CDG,IST,,,,AF,AF,,AF,AF,,,,5089,0406,VOID,0429,1390,VOID,VOID,VOID
560,12:35,20:40,,6:00,21:45,,,,14:05,1:25,,8:35,23:05,,,,2018-08-10,2018-08-10,2018-08-10,2018-08-26,2018-08-26,2018-08-26,2018-08-26,2018-08-26,MRS,CDG,,LED,CDG,,,,CDG,SVO,,CDG,MRS,,,,AF,AF,,AF,AF,,,,7665,1844,VOID,1665,7670,VOID,VOID,VOID
561,9:25,13:10,,9:10,18:00,,,,11:00,,,16:40,19:20,,,,2019-01-26,2019-01-26,2019-01-26,2019-02-15,2019-02-15,2019-02-15,2019-02-15,2019-02-15,MRS,CDG,,SGN,CDG,,,,CDG,HAN,,CDG,MRS,,,,AF,AF,,AF,AF,,,,7669,5096,VOID,0253,7668,VOID,VOID,VOID
562,10:20,21:15,,10:15,16:05,,,,17:50,22:35,,11:25,8:20,,,,2018-06-26,2018-06-26,2018-06-26,2018-07-23,2018-07-23,2018-07-23,2018-07-23,2018-07-23,BKK,CDG,,LYS,CDG,,,,CDG,MPL,,CDG,BKK,,,,AF,AF,,AF,AF,,,,165,7684,VOID,7641,0166,VOID,VOID,VOID
563,17:10,,10:15,7:00,9:35,13:20,,,6:00,,11:55,8:10,11:05,14:55,,,2018-06-09,2018-06-09,2018-06-10,2018-06-13,2018-06-13,2018-06-13,2018-06-13,2018-06-13,YUL,,ORY,FSC,MRS,CDG,,,CDG,,FSC,MRS,CDG,YUL,,,AF,,AF,AF,AF,AF,,,345,VOID,4779,4711,7669,0344,VOID,VOID
564,17:10,,10:15,7:00,9:35,13:20,,,6:00,,11:55,8:10,11:05,14:55,,,2018-06-09,2018-06-09,2018-06-10,2018-06-13,2018-06-13,2018-06-13,2018-06-13,2018-06-13,YUL,,ORY,FSC,MRS,CDG,,,CDG,,FSC,MRS,CDG,YUL,,,AF,,AF,AF,AF,AF,,,345,VOID,4779,4711,7669,0344,VOID,VOID
565,18:35,,10:50,20:55,8:40,,,,20:00,,17:40,5:50,10:05,,,,2018-07-10,2018-07-10,2018-07-11,2018-08-09,2018-08-10,2018-08-10,2018-08-10,2018-08-10,PUF,,CDG,PNR,CDG,,,,ORY,,PNR,CDG,PUF,,,,AF,,AF,AF,AF,,,,7461,VOID,0830,0833,7536,VOID,VOID,VOID
566,9:55,13:20,17:00,18:25,9:50,,,,12:20,14:55,18:31,7:55,13:55,,,,2018-09-07,2018-09-07,2018-09-07,2018-09-29,2018-09-30,2018-09-30,2018-09-30,2018-09-30,KBP,CDG,YUL,YYZ,CDG,,,,CDG,YUL,YYZ,CDG,KBP,,,,AF,AF,AF,AF,AF,,,,3375,0344,6553,0351,1752,VOID,VOID,VOID
567,14:55,16:40,,12:45,15:05,,,,16:05,10:35,,14:20,16:15,,,,2018-06-18,2018-06-18,2018-06-18,2018-06-22,2018-06-22,2018-06-22,2018-06-22,2018-06-22,BOD,ORY,,BIA,ORY,,,,ORY,AJA,,ORY,BOD,,,,A5,A5,,A5,A5,,,,5263,7531,VOID,7784,5262,VOID,VOID,VOID
568,9:05,12:05,16:20,11:55,17:20,8:55,,,10:25,14:40,18:20,13:45,7:15,10:20,,,2018-06-25,2018-06-25,2018-06-25,2018-07-05,2018-07-05,2018-07-06,2018-07-06,2018-07-06,PUF,ORY,PTP,PAP,PTP,ORY,,,ORY,PTP,PAP,PTP,ORY,PUF,,,AF,AF,AF,AF,AF,AF,,,7455,0792,0606,0613,0793,7452,VOID,VOID
569,18:20,21:35,,12:05,21:05,,,,20:05,14:50,,18:45,22:40,,,,2018-07-03,2018-07-03,2018-07-03,2018-07-11,2018-07-11,2018-07-11,2018-07-11,2018-07-11,LYS,AMS,,BKK,AMS,,,,AMS,ICN,,AMS,LYS,,,,AF,AF,,AF,AF,,,,8285,8420,VOID,8273,8321,VOID,VOID,VOID
570,6:30,8:45,11:35,,16:20,,,,7:40,9:55,12:55,,17:35,,,,2018-06-26,2018-06-26,2018-08-10,2018-08-10,2018-08-10,2018-08-10,2018-08-10,2018-08-10,MLH,ORY,BOD,,ORY,,,,ORY,BOD,CDG,,MLH,,,,AF,AF,AF,,AF,,,,7331,6254,7627,VOID,7336,VOID,VOID,VOID
571,20:50,7:35,,21:40,23:59,,,,6:00,8:35,,22:55,7:35,,,,2018-08-15,2018-08-16,2018-08-16,2018-08-28,2018-08-28,2018-08-28,2018-08-28,2018-08-28,CDG,NBO,,ZNZ,NBO,,,,NBO,JRO,,NBO,CDG,,,,AF,AF,,AF,AF,,,,814,8089,VOID,8077,8003,VOID,VOID,VOID
572,20:50,7:35,,21:40,23:59,,,,6:00,8:35,,22:55,7:35,,,,2018-08-15,2018-08-16,2018-08-16,2018-08-28,2018-08-28,2018-08-28,2018-08-28,2018-08-28,CDG,NBO,,ZNZ,NBO,,,,NBO,JRO,,NBO,CDG,,,,AF,AF,,AF,AF,,,,814,8089,VOID,8077,8003,VOID,VOID,VOID
573,21:00,8:00,,21:20,23:50,,,,7:00,9:00,,22:35,6:30,,,,2018-12-23,2018-12-24,2018-12-24,2019-01-02,2019-01-02,2019-01-02,2019-01-02,2019-01-02,CDG,NBO,,ZNZ,NBO,,,,NBO,JRO,,NBO,CDG,,,,KQ,KQ,,KQ,KQ,,,,3732,6722,VOID,0436,0112,VOID,VOID,VOID
574,21:00,8:00,,21:20,23:50,,,,7:00,9:00,,22:35,6:30,,,,2018-12-23,2018-12-24,2018-12-24,2019-01-02,2019-01-02,2019-01-02,2019-01-02,2019-01-02,CDG,NBO,,ZNZ,NBO,,,,NBO,JRO,,NBO,CDG,,,,KQ,KQ,,KQ,KQ,,,,3732,6722,VOID,0436,0112,VOID,VOID,VOID
