DPTR_TM1,DPTR_TM2,DPTR_TM3,DPTR_TM4,DPTR_TM5,DPTR_TM6,DPTR_TM7,DPTR_TM8,ARRV_TM1,ARRV_TM2,ARRV_TM3,ARRV_TM4,ARRV_TM5,ARRV_TM6,ARRV_TM7,ARRV_TM8,FLT_DATE1,FLT_DATE2,FLT_DATE3,FLT_DATE4,FLT_DATE5,FLT_DATE6,FLT_DATE7,FLT_DATE8,ORAC1,ORAC2,ORAC3,ORAC4,ORAC5,ORAC6,ORAC7,ORAC8,DSTC1,DSTC2,DSTC3,DSTC4,DSTC5,DSTC6,DSTC7,DSTC8,NUM_CONNECTIONS,LAST_ARRIVAL,TOTAL_DUR_MIN,TOTAL_CONNECTION_TIME_MIN,MAX_CONNECTION_TIME_MINUTES,DEPARTURE_DOW,ARRIVAL_DOW,INCLUDE
1185,1060,400,,,,,,560,1100,540,,,,,,11/22/2018,12/15/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1240,740,5,7,FALSE
1185,1060,400,,,,,,560,1100,540,,,,,,11/22/2018,12/15/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1240,740,5,7,FALSE
1185,635,400,,,,,,560,685,540,,,,,,11/22/2018,1/14/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1230,1155,5,7,FALSE
1185,635,400,,,,,,560,685,540,,,,,,11/22/2018,1/14/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1230,1155,5,7,FALSE
1185,745,400,,,,,,560,800,540,,,,,,11/22/2018,1/12/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1225,1040,5,7,FALSE
1185,745,400,,,,,,560,800,540,,,,,,11/22/2018,1/12/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1225,1040,5,7,FALSE
1185,810,400,,,,,,560,860,540,,,,,,11/22/2018,1/18/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1230,980,5,7,FALSE
1185,810,400,,,,,,560,860,540,,,,,,11/22/2018,1/18/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1230,980,5,7,FALSE
1185,925,400,,,,,,560,970,540,,,,,,11/22/2018,1/9/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1235,870,5,7,FALSE
1185,925,400,,,,,,560,970,540,,,,,,11/22/2018,1/9/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1235,870,5,7,FALSE
1185,1025,400,,,,,,560,1065,540,,,,,,11/22/2018,12/8/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1240,775,5,7,FALSE
1185,1025,400,,,,,,560,1065,540,,,,,,11/22/2018,12/8/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1240,775,5,7,FALSE
1185,1115,400,,,,,,560,1160,540,,,,,,11/22/2018,1/22/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1235,680,5,7,FALSE
1185,1115,400,,,,,,560,1160,540,,,,,,11/22/2018,1/22/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1235,680,5,7,FALSE
1185,875,400,,,,,,560,915,540,,,,,,11/22/2018,12/29/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1240,925,5,7,FALSE
1185,875,400,,,,,,560,915,540,,,,,,11/22/2018,12/29/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1240,925,5,7,FALSE
1185,975,400,,,,,,560,1030,540,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1225,810,5,7,FALSE
1185,975,400,,,,,,560,1030,540,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1225,810,5,7,FALSE
1185,1135,400,,,,,,560,1175,540,,,,,,11/22/2018,12/29/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1240,665,5,7,FALSE
1185,1135,400,,,,,,560,1175,540,,,,,,11/22/2018,12/29/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1240,665,5,7,FALSE
1185,955,400,,,,,,560,1000,540,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1235,840,5,7,FALSE
1185,955,400,,,,,,560,1000,540,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1235,840,5,7,FALSE
1185,770,400,,,,,,560,820,540,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1230,1020,5,7,FALSE
1185,770,400,,,,,,560,820,540,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1230,1020,5,7,FALSE
1185,1075,400,,,,,,560,1120,540,,,,,,11/22/2018,1/17/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1235,720,5,7,FALSE
1185,1075,400,,,,,,560,1120,540,,,,,,11/22/2018,1/17/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1235,720,5,7,FALSE
1185,1250,400,,,,,,560,1285,540,,,,,,11/22/2018,1/7/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1245,690,5,7,FALSE
1185,1250,400,,,,,,560,1285,540,,,,,,11/22/2018,1/7/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,540,2235,1245,690,5,7,FALSE
1185,1060,690,,,,,,560,1100,830,,,,,,11/22/2018,12/15/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1530,1030,5,7,FALSE
1185,1060,690,,,,,,560,1100,830,,,,,,11/22/2018,12/15/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1530,1030,5,7,FALSE
1185,745,690,,,,,,560,800,830,,,,,,11/22/2018,1/12/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1515,1330,5,7,FALSE
1185,745,690,,,,,,560,800,830,,,,,,11/22/2018,1/12/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1515,1330,5,7,FALSE
1185,810,690,,,,,,560,860,830,,,,,,11/22/2018,1/18/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1520,1270,5,7,FALSE
1185,810,690,,,,,,560,860,830,,,,,,11/22/2018,1/18/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1520,1270,5,7,FALSE
1185,925,690,,,,,,560,970,830,,,,,,11/22/2018,1/9/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1525,1160,5,7,FALSE
1185,925,690,,,,,,560,970,830,,,,,,11/22/2018,1/9/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1525,1160,5,7,FALSE
1185,1025,690,,,,,,560,1065,830,,,,,,11/22/2018,12/8/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1530,1065,5,7,FALSE
1185,1025,690,,,,,,560,1065,830,,,,,,11/22/2018,12/8/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1530,1065,5,7,FALSE
1185,1115,690,,,,,,560,1160,830,,,,,,11/22/2018,1/22/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1525,970,5,7,FALSE
1185,1115,690,,,,,,560,1160,830,,,,,,11/22/2018,1/22/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1525,970,5,7,FALSE
1185,875,690,,,,,,560,915,830,,,,,,11/22/2018,12/29/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1530,1215,5,7,FALSE
1185,875,690,,,,,,560,915,830,,,,,,11/22/2018,12/29/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1530,1215,5,7,FALSE
1185,975,690,,,,,,560,1030,830,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1515,1100,5,7,FALSE
1185,975,690,,,,,,560,1030,830,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1515,1100,5,7,FALSE
1185,1135,690,,,,,,560,1175,830,,,,,,11/22/2018,12/29/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1530,955,5,7,FALSE
1185,1135,690,,,,,,560,1175,830,,,,,,11/22/2018,12/29/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1530,955,5,7,FALSE
1185,955,690,,,,,,560,1000,830,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1525,1130,5,7,FALSE
1185,955,690,,,,,,560,1000,830,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1525,1130,5,7,FALSE
1185,430,690,,,,,,560,490,830,,,,,,11/22/2018,12/23/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1510,1310,5,7,FALSE
1185,430,690,,,,,,560,490,830,,,,,,11/22/2018,12/23/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1510,1310,5,7,FALSE
1185,770,690,,,,,,560,820,830,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1520,1310,5,7,FALSE
1185,770,690,,,,,,560,820,830,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1520,1310,5,7,FALSE
1185,1075,690,,,,,,560,1120,830,,,,,,11/22/2018,1/17/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1525,1010,5,7,FALSE
1185,1075,690,,,,,,560,1120,830,,,,,,11/22/2018,1/17/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1525,1010,5,7,FALSE
1185,1250,690,,,,,,560,1285,830,,,,,,11/22/2018,1/7/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1535,845,5,7,FALSE
1185,1250,690,,,,,,560,1285,830,,,,,,11/22/2018,1/7/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,830,2525,1535,845,5,7,FALSE
1185,1060,540,,,,,,560,1100,685,,,,,,11/22/2018,12/15/2018,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1380,880,5,7,FALSE
1185,1060,540,,,,,,560,1100,685,,,,,,11/22/2018,12/15/2018,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1380,880,5,7,FALSE
1185,635,540,,,,,,560,685,685,,,,,,11/22/2018,1/14/2019,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1370,1295,5,7,FALSE
1185,635,540,,,,,,560,685,685,,,,,,11/22/2018,1/14/2019,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1370,1295,5,7,FALSE
1185,745,540,,,,,,560,800,685,,,,,,11/22/2018,1/12/2019,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1365,1180,5,7,FALSE
1185,745,540,,,,,,560,800,685,,,,,,11/22/2018,1/12/2019,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1365,1180,5,7,FALSE
1185,810,540,,,,,,560,860,685,,,,,,11/22/2018,1/18/2019,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1370,1120,5,7,FALSE
1185,810,540,,,,,,560,860,685,,,,,,11/22/2018,1/18/2019,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1370,1120,5,7,FALSE
1185,925,540,,,,,,560,970,685,,,,,,11/22/2018,1/9/2019,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1375,1010,5,7,FALSE
1185,925,540,,,,,,560,970,685,,,,,,11/22/2018,1/9/2019,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1375,1010,5,7,FALSE
1185,1025,540,,,,,,560,1065,685,,,,,,11/22/2018,12/8/2018,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1380,915,5,7,FALSE
1185,1025,540,,,,,,560,1065,685,,,,,,11/22/2018,12/8/2018,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1380,915,5,7,FALSE
1185,1115,540,,,,,,560,1160,685,,,,,,11/22/2018,1/22/2019,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1375,820,5,7,FALSE
1185,1115,540,,,,,,560,1160,685,,,,,,11/22/2018,1/22/2019,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1375,820,5,7,FALSE
1185,875,540,,,,,,560,915,685,,,,,,11/22/2018,12/29/2018,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1380,1065,5,7,FALSE
1185,875,540,,,,,,560,915,685,,,,,,11/22/2018,12/29/2018,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1380,1065,5,7,FALSE
1185,975,540,,,,,,560,1030,685,,,,,,11/22/2018,12/22/2018,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1365,950,5,7,FALSE
1185,975,540,,,,,,560,1030,685,,,,,,11/22/2018,12/22/2018,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1365,950,5,7,FALSE
1185,1135,540,,,,,,560,1175,685,,,,,,11/22/2018,12/29/2018,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1380,805,5,7,FALSE
1185,1135,540,,,,,,560,1175,685,,,,,,11/22/2018,12/29/2018,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1380,805,5,7,FALSE
1185,955,540,,,,,,560,1000,685,,,,,,11/22/2018,12/22/2018,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1375,980,5,7,FALSE
1185,955,540,,,,,,560,1000,685,,,,,,11/22/2018,12/22/2018,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1375,980,5,7,FALSE
1185,770,540,,,,,,560,820,685,,,,,,11/22/2018,12/22/2018,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1370,1160,5,7,FALSE
1185,770,540,,,,,,560,820,685,,,,,,11/22/2018,12/22/2018,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1370,1160,5,7,FALSE
1185,1075,540,,,,,,560,1120,685,,,,,,11/22/2018,1/17/2019,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1375,860,5,7,FALSE
1185,1075,540,,,,,,560,1120,685,,,,,,11/22/2018,1/17/2019,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1375,860,5,7,FALSE
1185,1250,540,,,,,,560,1285,685,,,,,,11/22/2018,1/7/2019,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1385,695,5,7,FALSE
1185,1250,540,,,,,,560,1285,685,,,,,,11/22/2018,1/7/2019,1/17/2019,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,685,2380,1385,695,5,7,FALSE
1185,635,935,,,,,,560,685,1075,,,,,,11/22/2018,1/14/2019,10/29/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,1330,325,250,5,6,FALSE
1185,635,935,,,,,,560,685,1075,,,,,,11/22/2018,1/14/2019,10/29/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,1330,325,250,5,6,FALSE
1185,770,935,,,,,,560,820,1075,,,,,,11/22/2018,12/22/2018,10/29/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,1330,325,210,5,6,FALSE
1185,770,935,,,,,,560,820,1075,,,,,,11/22/2018,12/22/2018,10/29/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,1330,325,210,5,6,FALSE
1185,1060,935,,,,,,560,1100,1075,,,,,,11/22/2018,12/15/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1775,1275,5,7,FALSE
1185,1060,935,,,,,,560,1100,1075,,,,,,11/22/2018,12/15/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1775,1275,5,7,FALSE
1185,450,935,,,,,,560,495,1075,,,,,,11/22/2018,1/19/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1770,1330,5,7,FALSE
1185,450,935,,,,,,560,495,1075,,,,,,11/22/2018,1/19/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1770,1330,5,7,FALSE
1185,925,935,,,,,,560,970,1075,,,,,,11/22/2018,1/9/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1770,1405,5,7,FALSE
1185,925,935,,,,,,560,970,1075,,,,,,11/22/2018,1/9/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1770,1405,5,7,FALSE
1185,1025,935,,,,,,560,1065,1075,,,,,,11/22/2018,12/8/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1775,1310,5,7,FALSE
1185,1025,935,,,,,,560,1065,1075,,,,,,11/22/2018,12/8/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1775,1310,5,7,FALSE
1185,1115,935,,,,,,560,1160,1075,,,,,,11/22/2018,1/22/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1770,1215,5,7,FALSE
1185,1115,935,,,,,,560,1160,1075,,,,,,11/22/2018,1/22/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1770,1215,5,7,FALSE
1185,975,935,,,,,,560,1030,1075,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1760,1345,5,7,FALSE
1185,975,935,,,,,,560,1030,1075,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1760,1345,5,7,FALSE
1185,1135,935,,,,,,560,1175,1075,,,,,,11/22/2018,12/29/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1775,1200,5,7,FALSE
1185,1135,935,,,,,,560,1175,1075,,,,,,11/22/2018,12/29/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1775,1200,5,7,FALSE
1185,955,935,,,,,,560,1000,1075,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1770,1375,5,7,FALSE
1185,955,935,,,,,,560,1000,1075,,,,,,11/22/2018,12/22/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1770,1375,5,7,FALSE
1185,430,935,,,,,,560,490,1075,,,,,,11/22/2018,12/23/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1755,1310,5,7,FALSE
1185,430,935,,,,,,560,490,1075,,,,,,11/22/2018,12/23/2018,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1755,1310,5,7,FALSE
1185,1075,935,,,,,,560,1120,1075,,,,,,11/22/2018,1/17/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1770,1255,5,7,FALSE
1185,1075,935,,,,,,560,1120,1075,,,,,,11/22/2018,1/17/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1770,1255,5,7,FALSE
1185,1250,935,,,,,,560,1285,1075,,,,,,11/22/2018,1/7/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1780,1090,5,7,FALSE
1185,1250,935,,,,,,560,1285,1075,,,,,,11/22/2018,1/7/2019,10/28/2018,,,,,,JFK,GVA,LHR,,,,,,GVA,LHR,CDG,,,,,,2,1075,2770,1780,1090,5,7,FALSE
1065,765,405,,,,,,430,910,490,,,,,,1/24/2019,1/8/2019,1/8/2019,,,,,,JFK,BCN,DUS,,,,,,BCN,DUS,CDG,,,,,,2,490,2305,1270,935,5,7,FALSE
1065,765,405,,,,,,430,910,490,,,,,,1/24/2019,1/8/2019,1/8/2019,,,,,,JFK,BCN,DUS,,,,,,BCN,DUS,CDG,,,,,,2,490,2305,1270,935,5,7,FALSE
1065,765,405,,,,,,430,910,490,,,,,,1/24/2019,1/8/2019,1/8/2019,,,,,,JFK,BCN,DUS,,,,,,BCN,DUS,CDG,,,,,,2,490,2305,1270,935,5,7,FALSE
1065,765,555,,,,,,430,910,630,,,,,,1/24/2019,1/8/2019,10/28/2018,,,,,,JFK,BCN,DUS,,,,,,BCN,DUS,CDG,,,,,,2,630,2445,1420,1085,5,7,FALSE
1065,765,555,,,,,,430,910,630,,,,,,1/24/2019,1/8/2019,10/28/2018,,,,,,JFK,BCN,DUS,,,,,,BCN,DUS,CDG,,,,,,2,630,2445,1420,1085,5,7,FALSE
1065,765,555,,,,,,430,910,630,,,,,,1/24/2019,1/8/2019,10/28/2018,,,,,,JFK,BCN,DUS,,,,,,BCN,DUS,CDG,,,,,,2,630,2445,1420,1085,5,7,FALSE
1065,765,1065,,,,,,430,910,1140,,,,,,1/24/2019,1/8/2019,11/3/2018,,,,,,JFK,BCN,DUS,,,,,,BCN,DUS,CDG,,,,,,2,1140,1515,490,335,5,6,FALSE
1065,765,1065,,,,,,430,910,1140,,,,,,1/24/2019,1/8/2019,11/3/2018,,,,,,JFK,BCN,DUS,,,,,,BCN,DUS,CDG,,,,,,2,1140,1515,490,335,5,6,FALSE
1065,765,1065,,,,,,430,910,1140,,,,,,1/24/2019,1/8/2019,11/3/2018,,,,,,JFK,BCN,DUS,,,,,,BCN,DUS,CDG,,,,,,2,1140,1515,490,335,5,6,FALSE
1065,765,860,,,,,,430,910,935,,,,,,1/24/2019,1/8/2019,10/28/2018,,,,,,JFK,BCN,DUS,,,,,,BCN,DUS,CDG,,,,,,2,935,2750,1725,1390,5,7,FALSE
1065,765,860,,,,,,430,910,935,,,,,,1/24/2019,1/8/2019,10/28/2018,,,,,,JFK,BCN,DUS,,,,,,BCN,DUS,CDG,,,,,,2,935,2750,1725,1390,5,7,FALSE
1065,765,860,,,,,,430,910,935,,,,,,1/24/2019,1/8/2019,10/28/2018,,,,,,JFK,BCN,DUS,,,,,,BCN,DUS,CDG,,,,,,2,935,2750,1725,1390,5,7,FALSE
1125,405,,,,,,,515,490,,,,,,,1/16/2019,1/8/2019,,,,,,,JFK,DUS,,,,,,,DUS,CDG,,,,,,,1,490,2245,1330,1330,5,7,FALSE
1125,405,,,,,,,515,490,,,,,,,1/16/2019,1/8/2019,,,,,,,JFK,DUS,,,,,,,DUS,CDG,,,,,,,1,490,2245,1330,1330,5,7,FALSE
1125,405,,,,,,,515,490,,,,,,,1/16/2019,1/8/2019,,,,,,,JFK,DUS,,,,,,,DUS,CDG,,,,,,,1,490,2245,1330,1330,5,7,FALSE
1125,1065,,,,,,,515,1140,,,,,,,1/16/2019,11/3/2018,,,,,,,JFK,DUS,,,,,,,DUS,CDG,,,,,,,1,1140,1455,550,550,5,6,FALSE
1125,1065,,,,,,,515,1140,,,,,,,1/16/2019,11/3/2018,,,,,,,JFK,DUS,,,,,,,DUS,CDG,,,,,,,1,1140,1455,550,550,5,6,FALSE
1125,1065,,,,,,,515,1140,,,,,,,1/16/2019,11/3/2018,,,,,,,JFK,DUS,,,,,,,DUS,CDG,,,,,,,1,1140,1455,550,550,5,6,FALSE
1125,860,,,,,,,515,935,,,,,,,1/16/2019,10/28/2018,,,,,,,JFK,DUS,,,,,,,DUS,CDG,,,,,,,1,935,1250,345,345,5,6,FALSE
